itemCode,yahooID,itemName,description,amzbulletpoint1,amzbulletpoint2,amzbulletpoint3,amzbulletpoint4,amzbulletpoint5
HXDI4001SK01TQ,,Savannah Turquoise Salt & Pepper Shakers,"Textured in floral tooled leather patterns, these handcrafted turquoise stoneware pieces bring western detail to your kitchen.  Microwave, oven and dishwasher safe.  Measures 2Â¼""W x 2Â¼""D x 3Â½""H. ~",,,,,
KE13013E,rather-be-fishing-tissue-box,Rather Be Fishing Tissue Box,"Emblems of fishing life and vintage lodge signs turn your bath into a rustic getaway.  Resin bath accessories and 100% cotton ivory towels.  Measures 7""W x 7""D x 7Â¼""H. ~",,,,,
KE1960W,ke1960w,Moose & Pine Wash Cloth,"A Black Forest Decor Exclusive - Richly embroidered with textured moose and pine trees, the soft 100% cotton Moose & Pine Wash Cloth pampers your cabin guests in shades of nutmeg, chocolate brown and crisp green.  Machine wash.  Measures 13""W x 13""L. ~",,,,,
KM07102600144DU,,Ducks Unlimited Plaid Light Square Pillow,"Cotton/poly blend with Ducks Unlimited logo. Machine wash cold, tumble dry low. ~",,,,,
HXWD2011,,Mission Trail Wall Cross,"A Lone Star Western Decor Exclusive - A wood cross in a distressed and stained cream finish is layered with turquoise resin tooled leather and a cast iron scroll cross with rhinestones to create the gorgeous Mission Trail Wall Cross.  Measures 14""W x 22""H. ~",,,,,
PD53053XB219,mountain-majesty-hand-towel,Mountain Majesty Hand Towel,"Jacquard-woven in three classic patterns, these 100% cotton towels bring southwest luxury to your bath. Machine wash. 18âW x 30âL",,,,,
VCCVAP1653,canyon-rim-table-lamp,Canyon Rim Table Lamp,"Featuring a drip glaze in turquoise, gold and copper, this ceramic and metal table lamp with a mocha silk shade offers an elegant western look. Uses one 3-way 150-watt max bulb. 32 1/2âH",,,,,
VVDSCO7515,rustic-star-table-lamp,Rustic Star Table Lamp,"A Lone Star Western Decor Exclusive - With a burlap shade and a weathered wood finish, the polyresin Rustic Star Table Lamp with circled star embellishment has a vintage look.  Uses one 150-watt max bulb.  Measures 16""W x 12""D x 29""H. ~",,,,,
VXT0219,weathered-patina-lantern-pendant-light,Weathered Patina Lantern Pendant Light,"Exclusive - Bring targeted light and classic Old West style to your home with this steel pendant in a weathered patina finish with clear glass shade. Uses one 100-watt max bulb. UL listed for exterior damp locations. Includes 9' of wire and 2' of chain. Measures 8""W x 8""D x 14Â¾""H. ~",,,,,
YG17812,bear-metal-hanging-wall-clock,Bear Metal Hanging Wall Clock,"This metal hanging wall-mount clock with bear and tree silhouettes is sure to spark conversation. Uses two AA batteries (not included). 14 1/4""W x 4 1/4""D x 22 3/4""H",,,,,
SIX9345,black-bear-and-log-basket,Black Bear & Log Basket,A Black Forest Decor exclusive - Three black bear cubs play on this hand-painted polyresin basket with a hollowed log look and pinecone accents. For decorative use only. 14âW x 9 1/2âD x 10âH,,,,,
LAFORST30WCW,laforst30wcw,Forest Wall Hanging - Large,"Streaks of rust, copper and green from a unique color wash finish create a sunlight effect on towering pines on the Forest Large Wall Hanging.  Designed by Neil Rose, this metal art piece is crafted from laser-cut cold-rolled steel.  Measures 20 1/2""W x 30""H.  Made in the USA. ~ Ships from the manufacturer.  Allow 1 to 2 weeks.  Cannot express ship or ship to Alaska or Canada.",,,,,
PK97185,tree-iron-hook,Tree Iron Hook,Update your lodge entryway with these iron hooks in a black finish with metal art silhouettes. ~,,,,,
DS13222,antler-and-bark-tissue-box-rectangular,Antler & Bark Rectangular Tissue Box,"Exclusive - These polyresin tissue box covers combine faux antlers, weathered wood grain and bark textures to bring a rugged touch to your bath. Measures 10""W x 5Â¼""D x 5""H. ~",,,,,
DS13297,faux-antler-tray,Faux Antler Tray,"Exclusive - Create a rustic display with this tray featuring two palmated polyresin antlers in a realistic finish. Measures 5Â¾""W x 3Â½""D x 3""H. ~",,,,,
KE13017A,black-bear-lodge-tumbler,Black Bear Lodge Tumbler,"Featuring a playful black bear, the resin Black Bear Lodge Tumbler adds the perfect rustic detail to your bath.  Measures 4Â½""W x 4Â¾""H. ~",,,,,
GL17A,gl17a,Round Cowhide Placemat - 16 Inch,"Create a beautiful western spread with the handcrafted hair-on-cowhide 16 Inch Round Cowhide Placemat with prominent star design and leather laced edges.  Natural cowhide color and pattern may vary.  Measures 16""W. ~",,,,,
2PPHSV12,pine-trees-embroidered-valance,Pine Trees Embroidered Valance,"Exclusive - Intricately embroidered pinecones and pine trees on taupe cotton bring outdoor beauty to these lined rod pocket valances. Machine wash. Measures 58""W x 14""H each. ~",,,,,
2BG50331,pine-cone-diamond-bath-rug,Pinecone Diamond Bath Rug,"Make a statement in your bathroom with the Pine Cone Diamond Bath Rug, adorned with a pinecone and diamond motif in natural gold, sage green and terracotta for a true lodge feel. <ul><li>Heat transfer print on 100% nylon</li> <li>20""W x 33""L</li> <li>Machine washable </li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
CARJB3042,canyon-shadows-sofa-cover,Canyon Shadows Sofa Cover,"A Black Forest Decor Exclusive - Transform your living room with the poly woven chenille Canyon Shadows Sofa Cover featuring southwest diamond patterns in shades of brown with turquoise, red and rust highlights.  Dry clean.  Measures 74""W x 170""L. ~",,,,,
WRWD24590,yellowstone-ii-throw,Yellowstone II Throw,"Make a statement in your bedroom with the Yellowstone II Throw, adorned with stunning Native American-inspired geometrics in turquoise, red, and shades of brown for a true tribal feel. <ul><li>Acrylic/poly/wool blend</li> <li>Yellowstone fabric</li> <li>60""W x 72""L</li> <li>Blanket stitch on outside edge</li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 3 to 5 weeks. Cannot express ship.",,,,,
NTZORBSTOL39RX2,zorro-barstool-set-of-2,Zorro Barstool - Set of 2,"Bring classic western style to your decor with the Zorro Barstool. Hand tooled antique brown leather, in a Classico design, is chiseled and carved by leather artisans and accented with nailhead trim. Each leather hide is selected for the best quality and wood is seasoned to age gracefully with a rustic finish. Each measures 17""W x 17""D x 30""H. Sold in a set of two.  ~  Ships from the manufacturer.  Allow 6 to 8 weeks.  Cannot express ship.  This item can be customized. Please email teresa@blackforestdecor.com or call 800-605-0915, ext. 778 to inquire about custom furniture orders and large bulk order discounts. Additional discounts may be available for large bulk orders. ~ Ships from the manufacturer. Allow 6 to 8 weeks. Cannot express ship.",,,,,
MUMMRSCHS,,Antler Shower Curtain Hooks - Set of 12,"A Black Forest Decor Exclusive - Cast from genuine shed antler crowns, the resin and metal Antler Shower Curtain Hooks add an outdoor element to your bath.  Set of 12 measure 2""Dia. each. ~",,,,,
MWCFSBRF,black-bear-family-mountain-sofa-cover,Black Bear Family Mountain Sofa Cover,"A Black Forest Decor Exclusive - Transform your sofa into a work of art with the acrylic/poly tapestry Black Bear Family Mountain Sofa Cover depicting a black bear family by artist Greg Giordano.  Made in the USA.  Machine wash.  Measures 70""W x 170""L. ~",,,,,
DS15110,oval-antler-mirror,Oval Antler Mirror,"Make a statement on your walls with this oval wall mirror framed with interlocking resin antlers.Â  20""W x 3 1/4""D x 26""H",,,,,
DS22243,pine-tree-metal-curtain-tiebacks,Pine Tree Metal Curtain Tie Backs,"Detailed pine tree accents add rustic appeal to this wrought iron window hardware. Set of two. Mounting hardware included. 9""W x 4 1/2""D x 5 1/4""H",,,,,
KM07170000012BC,,Bone Collector Sheet Set - Queen,"Showcase your love of hunting and outdoor culture with the Bone Collector Queen Sheet Set, made from a 55% cotton/45% poly percale.  This set features a scattered skull logo and Michael Waddell signature in brown and khaki on warm tan.  Set includes flat sheet, fitted sheet and two engineered 21""W x 26""L standard pillow cases.  Machine wash. ~ Ships from the manufacturer.  Allow 1 to 2 weeks.  Cannot express ship or ship to Alaska or Canada.",,,,,
LKRA1126,climbing-black-bears-bath-set-set-of-4,Climbing Black Bears Bath Set - Set of 4,"Curious, climbing black bears embellish this polyresin accessories for lodge charm. Set includes lotion pump, tumbler, soap dish and toothbrush holder.",,,,,
OPDM316B,bear-rustic-metal-lamp,Bear Rustic Metal Lamp,"Exclusive - Rustic powder coating with exposed edges and seams enhances the character of these 3-D, 18-gauge metal art lamps with a pine log base and laced shade.  Each uses one 40-watt max bulb.  Handmade in the USA.  Measures 12""W x 12""D x 21""H each. ~",,,,,
2OHME0176,longhorn-western-plates-4-pcs,Longhorn Western Plates (4 pcs),"Serve ranch guests in style with these melamine pieces in a clever paper plate design printed with longhorn and western designs and matching stoneware mugs. Dishwasher safe. Dimensions available online. Measures 9""Dia. each. ~",,,,,
2DD70224,midnight-bear-metal-table-lamp,Midnight Bear Metal Table Lamp,"A Black Forest Decor Exclusive - Black metal art bear and tree silhouettes and a round burlap shade give the accent lamp with a brown-finished base rustic beauty. Uses one 60-watt max bulb. Measures 11""Dia. x 18Â½""H. ~",,,,,
ERPP1161336RTT,forest-pines-braided-table-runner,Forest Pines Braided Table Runner,"Exclusive - Elegant pine trees add natural beauty to these table linens, woven in 100% natural jute for a cozy, traditional look. Spot clean with cold water. Measures 13""W x 36""L. ~",,,,,
2BG11326,,Moose and Bear Parade Shower Curtain,"Give your bathroom a cabin update with the Moose and Bear Parade Shower Curtain.  Crafted with camping and forest icons in rust, tan, brown, cream and green, this shower curtain makes a beautiful accent. <ul><li>Heat transfer print on polyester</li> <li>70""W x 72""L</li> </ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
2BG47341,,Pinecone Pair Fingertip Towel,"Create a rustic mood in your bathroom with the Pine Forest Geometrics Fingertip Towel, enhanced with embroidered pinecones on creamy terry. <ul><li>AppliquÃ© and embroidery with fabric trim on terry</li> <li>11""W x 18""L</li> </ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
2BG88413,boot-blocks-and-feathers-tissue-cube,Southwestern Feathers Tissue Box,"Create effortless style in your western bathroom with the Southwestern Feathers Tissue Box, beautifully made with a vibrant geometric pattern and feathers. <ul><li>Hand painted carved resin</li> <li>5 1/6""W x 5 1/6""D x 6""H</li> </ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
2LHWR72SC,cowboy-lifestyle-shower-curtain,Cowboy Lifestyle Shower Curtain,"Digitally printed with fun typography in crisp, vibrant color, this polyester shower curtain brings ranch spirit to your bedroom. Machine wash.  Measures 71""W x 74""L. ~",,,,,
2DD25621,pine-bough-towel-ring,Pine Bough Towel Ring,"Delicate twigs and branches are adorned with realistic pinecones on the black-finished metal Pine Bough Towel Ring for natural charm.  Measures 6Â¼""W x 3""D x 11Â¼""H. ~",,,,,
2DD25661,moose-and-bear-lodge-stoneware-bear-dinner-plate,Bear Lodge Stoneware Dinner Plate,"An earthy green glaze with a bear forest scene makes the Moose and Bear Lodge Stoneware Bear Dinner Plate the perfect complement to cabin meals.  Microwave and dishwasher safe.  Measures 11""Dia. ~",,,,,
2OHME0181,longhorn-western-platter,Longhorn Western Platter,"Serve ranch guests in style with these melamine pieces in a clever paper plate design printed with longhorn and western designs and matching stoneware mugs. Dishwasher safe. Dimensions available online. Measures 16""Dia.. ~",,,,,
CFTWLWILD,mustangs-oversized-towel,Mustangs Oversized Towel,"In a colorful horse and horseshoe design, the 100% cotton Mustangs Oversized Towel brings western luxury to your bath. Machine wash. Measures 34""W x 64""L. ~",,,,,
CF-WLBEADVKS,,Bear Adventure Fleece Blanket - King,"Made from plush, super-soft acrylic, the Bear Adventure Fleece King Blanket makes any bedroom feel like a rustic cabin getaway. Machine washable. Measures 99"" x 90"". ~",,,,,
CARJB4115,western-paisley-beaumont-pocketbook-pillow,Western Paisley Beaumont Pocketbook Pillow,"A Black Forest Decor Exclusive - Rich brown, caramel and tan paisley woven chenille under a rugged distressed faux leather flap with a tied concho accent gives the Western Paisley Beaumont Pocketbook Pillow a sophisticated look.  Dry clean.  Measures 12""W x 16""L. ~",,,,,
CARJB5041,wyoming-bedskirt-king,Wyoming Bedskirt - King,"Exclusive - Colorful paisley in shades of tangerine, coral, gold and green meets brown faux leather in this western collection.  Machine wash; Dry clean pillows and Euro sham.  Dimensions available online.  Measures 76""W x 80""L x 15""H. ~",,,,,
CARJB5055,alpine-bear-euro-sham,Alpine Bear Euro Sham,"A Black Forest Decor Exclusive - Antique gold rivets add a rustic touch to the appealing olive green microsuede and chocolate faux leather Alpine Bear Euro Sham.  Dry clean.  Measures 27""W x 27""L. ~",,,,,
HXLD6100BH01,buck-mountain-antler-toothbrush-holder,Buck Mountain Antler Toothbrush Holder,"Exclusive - Realistic antlers wrap around faux logs with a wood-like finish on these resin bath accessories for an outdoor look.  Dimensions available online.  Measures 4Â½""W x 3""D x 4Â¼""H. ~",,,,,
HXLD6100LD01,buck-mountain-antler-lotion-dispenser,Buck Mountain Antler Lotion Dispenser,"Exclusive - Realistic antlers wrap around faux logs with a wood-like finish on these resin bath accessories for an outdoor look.  Dimensions available online.  Measures 3Â¼""Dia. x 7Â¼""H. ~",,,,,
DLART9711,birch-bark-square-tissue-box,Birch Bark Square Tissue Box,"A Black Forest Decor Exclusive - Handcrafted from natural birch bark with laced details, the accessories add a woodland element to your room. Measures 5Â½""W x 5Â½""D x 5Â½""H. ~",,,,,
ERSCP395,black-bear-half-round-braided-rug,Black Bear Half-Round Braided Rug,"Perfect for a kitchen or entry, this 100% natural jute braided rug features hand-stenciled black bears. ~",,,,,
DS11683,ds11683,Climbing Bears Table Lamp,"A Black Forest Decor Exclusive - Three lively bears try to climb their way to the top of the wonderful polyresin Climbing Bears Table Lamp with lifelike color and detail, topped with a laced paper shade with crackled finish.  Requires one 60-watt max bulb.  Measures 10""W x 7""D x 22""H. ~",,,,,
DS21867,,Turquoise Wood Mirror with Crosses,"Exclusive - Two raised rustic metal crosses accent this wood mirror in a weathered painted turquoise finish with studded metal corner accents. Measures 21Â¾""W x 15Â½""D x 1Â½""H. ~",,,,,
LKRA8800,turquoise-cowboy-boot-vase,Turquoise Cowboy Boot Vase,"A Lone Star Western Decor Exclusive - Adorned with a fun, fanciful design, the resin Turquoise Cowboy Boot Vase holds your flowers with western style.  Measures 10""W x 4""D x 12Â½""H. ~",,,,,
LKRA8800,turquoise-cowboy-boot-vase,Turquoise Cowboy Boot Vase,"A Lone Star Western Decor Exclusive - Adorned with a fun, fanciful design, the resin Turquoise Cowboy Boot Vase holds your flowers with western style.  Measures 10""W x 4""D x 12Â½""H. ~",,,,,
MUMMRCREB,,Antler Curtain Rod Ends (Pair),"Cast from real antlers, the resin Antler Curtain Rod Ends add a rustic detail to your window treatments.  Fit standard size wood curtain rods.  Hardware included.  Sold as a pair.  Measures 2Â½""W x 1Â½""D x 1Â½""H each. ~",,,,,
PS5454,bear-paw-wilderness-single-hook,Bear Paw Wilderness Single Hook,"The twisted steel Bear Paw Wilderness Single Hook is embellished with a polyresin bear scene in a metallic bear track for abundant rustic style.  Measures 4Â½""W x 1Â½""D x 7Â½""H. ~",,,,,
VVCL1415R,horse-and-colt-table-lamp,Horse & Colt Table Lamp,A horse looks down at her colt on this resin sculpture lamp with a faux suede shade. Uses one 3-way 100-watt max bulb. A horse looks down at her colt on this resin sculpture lamp with a faux suede shade. Uses one 3-way 100-watt max bulb.,,,,,
WL10311,large-metal-half-windmill-wall-hanging,Large Metal Half Windmill Wall Hanging,"Add a textured look to your homestead with this half windmill wall art. Made with naturally oxidized steel creating a unique half-toned finish. 60""W x 2 1/2""D x 30""H",,,,,
WL10306,large-metal-windmill-wall-hanging,Large Metal Windmill Wall Hanging,"Add a textured look to your homestead with this windmill wall art. Made with naturally oxidized steel, creating a unique half-toned finish. 40""W x 1 1/2""D x 40""H",,,,,
LKRA1397,antler-and-wood-mirror,Antler & Wood Mirror,"A Black Forest Decor Exclusive - Graceful resin faux antlers and rugged rope details adorn the distressed wood frame of the Antler & Wood Mirror.  Measures 14Â½""W x 2""D x 22Â½""H. ~",,,,,
CARJB61245,yukon-river-bear-and-moose-bed-set-queen,Yukon River Bear & Moose Bed Set - Queen,"Transform your bedroom with this luxurious woven chenille bedding in browns, red, black, tan and forest green with wildlife, canoes and leaves accented by faux leather, gimp trim and wooden buttons.  Bed sets include comforter, bedskirt, two shams and neckroll.  Dry clean. ~",,,,,
HXWB3110,black-bear-hideaway-waste-basket,Black Bear Hideaway Waste Basket,"A Black Forest Decor Exclusive - Rustic wood textures, leather lacing and a burnished bear silhouette are crafted from cast resin to give the Black Bear Hideaway Waste Basket rugged detail.  Measures 8Â½""W x 7""D x 9Â¾""H. ~",,,,,
DBLED4397,bear-led-candle,Bear LED Candle,"A flickering LED light glows behind wildlilfe silhouettes on these twine-wrapped, flameless wax candles with a 5-hour timer.  Uses three AAA batteries (not included). ~",,,,,
ERUBP313LARGE,black-bear-braided-utility-basket-large,Black Bear Braided Utility Basket - Large,"Organize your lodge with these handcrafted 100% natural jute baskets in brown, black and neutral with hand-stenciled black bear silhouettes and braided handles. ~",,,,,
DS21264,ds21264,Running Horses Fireplace Screen,"A Lone Star Western Decor Exclusive - Galloping horses in a mountainous scene highlight the Running Horses Fireplace Screen with a dark brown rust finish.  No cowboy's fireplace is complete without it.  Measures 40 1/2""W x  1/2""D x 33 1/2""H. ~ Ships from the manufacturer.  Allow 1 to 2 weeks.  Cannot express ship or ship to Alaska or Canada.",,,,,
DS21968,stars-and-studs-metal-rectangle-tissue-box,Stars & Studs Metal Rectangle Tissue Box,"Exclusive - Dimensional stars and raised studs surround these western metal accessories in a dark golden brown powder coat.  Measures 10Â¼""W x 5Â½""D x 4""H. ~",,,,,
DS22084,metal-arrow-wall-door-mount-towel-rack,Metal Arrow Wall/Door Mount Towel Rack,"A Black Forest Decor Exclusive - Store towels in southwest style with the metal towel rack topped with crossed cast iron arrows in a burnished bronze finish. Wall or door mount. Measures 16""W x 5Â¼""D x 26Â¼""H. ~",,,,,
JLMP133158,yuma-canyon-bed-set-full-queen,Yuma Canyon Bed Set - Full/Queen,"Update your western bedroom with geometric motifs in black and gray with hints of brown on this microfiber collection. Includes coverlet, two shams and three accent pillows. Machine wash. Coverlet: 90""W x 90""L; shams: 26""W x 20""L each; decorative pillows: 18""W x 18""L, 16""W x 16""L and 12""W x 18""L Update your western bedroom with geometric motifs in black and gray with hints of brown on this microfiber collection. Includes coverlet, two shams and three accent pillows. Machine wash. Coverlet: 90""W x 90""L; shams: 26""W x 20""L each; decorative pillows: 18""W x 18""L, 16""W x 16""L and 12""W x 18""L",,,,,
BN73691370,yuma-desert-valance,Yuma Desert Valance - CLEARANCE,"A diamond motif is layered in cream, turquoise and rust woven chenille on this stunning poly-rayon valance. Pattern placement may vary. 53""W x 14""H",,,,,
VVCFL1768,prairie-scroll-floor-lamp,Prairie Scroll Floor Lamp,Light your homestead in style with this metal scroll lamp in a dark brown finish with laced rawhide shade. UsesÂ one 3-way 100-watt max bulb.Â  Light your homestead in style with this metal scroll lamp in a dark brown finish with laced rawhide shade. UsesÂ one 3-way 100-watt max bulb.,,,,,
VXVL55704BBZ,montana-vanity-4-light,Montana Vanity Light - 4 Light,"Light up your home with the Montana 4 Light Vanity.  This metal vanity light with bear and pine tree silhouettes has true cabin style.  Finished in burnished bronze with amber flake glass shades and uses four 100-watt max bulbs.  UL listed for damp locations.  Measures 33""W x 8""D x 14""H. ~ Ships from the manufacturer. Allow 1 week. Cannot express ship or ship to Alaska.",,,,,
CARJB3015,black-bear-v-valance,"Black Bear ""V"" Valance","A Black Forest Decor Exclusive - A black bear appliquÃ© and chocolate faux leather fringe embellish a v-shaped tobacco overlay on the unique chocolate microfiber Black Bear ""V"" Valance with a faux leather print.  Dry clean.  Measures 54""W x 15""H with 3"" rod pocket. ~",,,,,
PD53053XB218,mountain-majesty-bath-towels,Mountain Majesty Bath Towel,"Jacquard-woven in three classic patterns, these 100% cotton towels bring southwest luxury to your bath. Machine wash. 30âW x 58âL",,,,,
PK46347,high-country-valance,High Country Valance,"Outdoor icons woven into brick red, tan and brown plaid give the cotton rod pocket High Country Valance true lodge style.  Machine wash.  Measures 72""W x 14""H with 2"" rod pocket. ~",,,,,
SF682406,rustic-juniper-wood-outlet-cover,Rustic Juniper Wood Outlet Cover,"A Black Forest Decor Exclusive - The natural grains and tones of juniper wood make these freeform switch covers a beautiful addition to your cabin.  Screws included.  Made in the USA.  Size may vary.  Measures 4""W x Â¼""D x 5 58""H. ~",,,,,
CE444323029,in-the-woods-fox-hooked-pillow,In the Woods Fox Hooked Pillow,"Give your bedroom a warm, inviting look with the prewashed cotton quilt bedding featuring burgundy and red plaid with vermicelli stitching. Cotton fill. Machine wash, spot clean pillows. Dimensions available online. Measures 18""W x 18""L. ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
HXLD3110,black-bear-hideaway-bath-set-4-pcs,Black Bear Hideaway Bath Set (4 pcs),"A Black Forest Decor Exclusive - Rustic wood textures, leather lacing and burnished bear silhouettes are crafted from cast resin to give the Black Bear Hideaway Bath Set rugged detail.  Four piece set includes lotion dispenser (4""W x 2Â¼""D x 6Â¾""H), toothbrush holder (4Â¼""W x 2Â½""D x 4""H), soap dish (5Â¼""W x 4""D x 1 1/8""H) and tumbler (3 1/8""Dia. x 4Â½""H). ~",,,,,
HXWB2010,rustic-star-waste-basket,Rustic Star Waste Basket,"A rustic brown finish gives these metal accessories with star and rope details an authentic western look.  Measures 11""W x 11""D x 12""H. ~",,,,,
CVRUS54BR,forest-wildlife-waste-basket,Forest Wildlife Waste Basket,"Exclusive - Bring elegance to your lodge bath with these resin accessories featuring raised wildlife scenes and a beautiful bronze and brown finish with laced details.  Measures 9 2/3""Dia. x 11Â½""H. ~",,,,,
DS12850,metal-running-horse-wall-art,Metal Running Horse Wall Art,"Exclusive - Bring western spirit to a room with this metal wall art featuring a trio of galloping horses in a rust finish.  Measures 27Â¼""W x 12""H. ~",,,,,
DS13043,kissing-bear-salt-and-pepper-shaker-set,Kissing Bear Salt & Pepper Shaker Set,Two bears steal a kiss in this polyresin holder with glass and metal salt and pepper shakers. ~,,,,,
DS13392,horseshoe-toilet-paper-stand,Horseshoe Toilet Paper Stand,Outfit your bathroom in western style with this wood and metal tissue holder with horseshoe and star accents. Outfit your bathroom in western style with this wood and metal tissue holder with horseshoe and star accents.,,,,,
DS21724,0.00,Turquoise Cross Metal Toilet Paper Holder,"A Lone Star Western Decor Exclusive - Spanish-style crosses are embellished with turquoise colored stones and rhinestones on this dark brown metal hardware.  Dimensions available online.  Measures 8Â½""W x 3Â¾""D x 6Â¾""H. ~",,,,,
2HMBS1001KGOC,faux-leather-bedskirt-king,Faux Leather Bedskirt - King,"A Black Forest Decor Exclusive - An inviting mix of textures complement quilted 100% cotton in an intricate red and brown diamond print to create the rustic collection. Quilt sets include quilt and two shams (twin has one). Dry clean, machine wash quilt set. Dimensions available online. Measures 78""W x 80""L. ~",,,,,
2BG11413,boot-blocks-and-feathers-shower-curtain,Southwestern Feathers Shower Curtain,"Accent your western bathroom with the Southwestern Feathers Shower Curtain.  This shower curtain features colorful boots and crosses inside fun patterned blocks accented by floating feathers for a beautiful addition to your home. <ul><li>Heat transfer print on textured poly</li> <li>70""W x 72""L</li> </ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
2DD25655,moose-and-bear-lodge-stoneware-moose-salad-plate,Moose Lodge Stoneware Salad Plate,"An earthy red glaze with a moose forest scene makes the Moose and Bear Lodge Stoneware Moose Salad Plate the perfect complement to cabin meals.  Microwave and dishwasher safe.  Measures 8Â¼""Dia. ~",,,,,
2OHHY0134X4,longhorn-western-stoneware-mug,Longhorn Western Stoneware Mug,"Serve ranch guests in style with these melamine pieces in a clever paper plate design printed with longhorn and western designs and matching stoneware mugs. Dishwasher safe. Dimensions available online. Measures 4Â¾""H each. ~",,,,,
2CRJQ301,earth-and-sky-quilt-bed-set-queen,Earth & Sky Quilt Bed Set - Queen,"Exclusive - Capture the beauty of earth and sky with this cotton wholecloth quilt bedding featuring a southwest print over blanket stripes in turquoise, tan, gold and earth red. Bed sets include quilt, two shams and one accent pillow. Machine wash, dry clean pillows. Measures 92""W x 96""L quilt. ~",,,,,
AD0193TUR202,whiskey-river-turquoise-rug-8-x-11,Whiskey River Turquoise Rug - 8 x 11,"A Lone Star Western Decor Exclusive - Rich chocolate brown and oatmeal form the perfect backdrop for red, bright turquoise and sunset gold diamonds on the premium nylon Whiskey River Turquoise 8 x 11 Rug.  Fade and stain resistant.  Made in the USA.  Measures 7'8""W x 10'9""L. ~ Ships from the manufacturer.  Allow 2 weeks.  Cannot express ship.",,,,,
CARJB2073,canyon-shadows-drapes,Canyon Shadows Drapes,"A Black Forest Decor Exclusive - A dazzling diamond design is woven in red, coral, turquoise and chocolate on the southwestern Canyon Shadows Drapes.  Dry clean.  Includes two 54""W x 84""L tab top panels and tiebacks. ~",,,,,
CARJB4065,montana-bear-embroidered-pine-tree-pillow,Montana Bear Embroidered Pine Tree Pillow,"A Black Forest Decor Exclusive - Two-tone green pine trees are embroidered on chocolate microfiber suede with a decorative gimp trim diamond and brush fringe on the handsome Montana Bear Embroidered Pine Tree Pillow.  Zipper closure.  Dry clean.  Measures 18""W x 18""L. ~",,,,,
ERUBP1912MP,moose-and-pinecone-braided-utility-basket-medium,Moose & Pinecone Braided Utility Basket - Medium,"Exclusive - Keep cabin goods close at hand in rustic style with these braided 100% natural jute handled baskets with hand-printed moose and pinecone details. Spot clean with cold water. Measures 12""Dia. x 8Â½""H. ~",,,,,
DS10852,bear-sitting-by-campfire-accent-lamp,Bear Sitting by Campfire Accent Lamp,"Exclusive - A black bear warms his paws by the campfire on this charming sculpture that adds a touch of light and charm to a room. Nightlight bulb included. Measures 9Â¾""W x 6Â¾""D x 11""H. ~",,,,,
HXKT2010RD,,Red Star Kitchen Towel Set - 3 pcs,"Embroidered designs and blanket stitching adorn these inviting towel sets in a mix of patterns.  Sets include cotton/linen embroidered towel, 100% cotton plaid waffle towel and herringbone towel.  Machine wash. ~",,,,,
HXWD8006SOOC,barnwood-and-leather-outlet-cover,Barnwood & Leather Outlet Cover,"A Lone Star Western Decor Exclusive - An aged barnwood design is highlighted by leather-look details, silver studs and rope trim on the rugged resin Barnwood & Leather Outlet Cover. ~",,,,,
HXDI4001SP01RD,,Savannah Red Platter,"A rich red glaze and floral tooled leather patterns make these handcrafted stoneware accessories irresistible.  Microwave, oven and dishwasher safe.  Measures 12 3/8""W x 12 3/8""H. ~",,,,,
LROWE03INSG2699,zigzag-diamonds-rug-3-x-10,Zigzag Diamonds Rug - 3 x 10,"Create effortless style in your southwestern hallway with the Zigzag Diamonds Rug - 3 x 10, made with a relaxed, yet refined cream, indigo, sage, and terracotta design with a meticulously hand-knotted texture on a hand-woven base.
<ul><li>Hand woven jute/wool with no backing</li>
<li>2'6""W x 9'9""L</li>
<li>Spot clean and vacuum carefully without beater bar; professional cleaning recommended.</li>
<li>Multicolor</li>
<li>Long-wearing durability</li>
<li>Rug pad recommended for use on hard floor</li>
</ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
RE350,re350,Pinecone Fan Pull,"A Black Forest Decor Exclusive - A nice decor enhancement for any outdoor enthusiast, this hand-painted Pinecone Fan Pull connects directly to existing fan pull chains and adds that final rustic touch.  Measures 1""W x 1 1/2""H. ~",,,,,
RE713,black-bear-checkerboard-set,Black Bear Checkerboard Set,"A Black Forest Decor exclusive - Spend some quality time at the cabin with this detailed, black bear-shaped hand-painted polyresin checkerboard with bear track checkers. 14""W x 11""D x 3""H",,,,,
RH17501,southwestern-cibola-bed-set-queen,Southwestern Cibola Bed Set - Queen,"Exclusive - Southwestern geometric designs are woven in poly/acrylic tapestry in red, terracotta, blue and brown on this richly colored bedding accented by faux leather, turquoise stones and silver conchos. Bed sets include blanket and two shams. Machine wash, spot clean pillows. Measures 92""W x 90""L. ~",,,,,
